adamlink_uri;preflabel;wikidata;bag_uri;since_min;since_max;until_min;until_max
https://adamlink.nl/geo/street/nieuwezijds-kolk/3206;"Nieuwezijds Kolk";Q2863344;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004689;1342;1625;0;0
https://adamlink.nl/geo/street/nieuwezijds-kolksteeg/6336;"Nieuwezijds Kolksteeg";;;0;0;0;0
https://adamlink.nl/geo/street/nieuwezijds-vesten/6216;"Nieuwezijds Vesten";;;0;0;0;0
https://adamlink.nl/geo/street/nieuwezijds-voorburgwal/3207;"Nieuwezijds Voorburgwal";http://www.wikidata.org/entity/Q2379926;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004690;1200;1385;0;0
https://adamlink.nl/geo/street/nieuwlandhof/3208;Nieuwlandhof;http://www.wikidata.org/entity/Q19355705;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005398;1975;1975;0;0
https://adamlink.nl/geo/street/nieuwmarkt/3209;Nieuwmarkt;http://www.wikidata.org/entity/Q1568693;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003878;1585;1625;0;0
https://adamlink.nl/geo/street/nieuwpoortkade/3210;Nieuwpoortkade;http://www.wikidata.org/entity/Q19355784;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003879;1933;1933;0;0
https://adamlink.nl/geo/street/nieuwpoortstraat/3211;Nieuwpoortstraat;http://www.wikidata.org/entity/Q19355795;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003880;1933;1933;0;0
https://adamlink.nl/geo/street/nieuwstad/9094;Nieuwstad;http://www.wikidata.org/entity/Q19355832;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000137;1650;1650;0;0
https://adamlink.nl/geo/street/nieuwstraat/9095;Nieuwstraat;http://www.wikidata.org/entity/Q19356111;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000138;1462;1462;0;0
https://adamlink.nl/geo/street/niftrikhof/3213;Niftrikhof;http://www.wikidata.org/entity/Q19356167;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005400;1975;1975;0;0
https://adamlink.nl/geo/street/nigellestraat/3214;Nigellestraat;http://www.wikidata.org/entity/Q19356172;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003881;1922;1922;0;0
https://adamlink.nl/geo/street/nigtevechthof/3215;Nigtevechthof;http://www.wikidata.org/entity/Q19356183;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005399;1975;1975;0;0
https://adamlink.nl/geo/street/nigtevechtkade/9096;Nigtevechtkade;http://www.wikidata.org/entity/Q116372987;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000313;2021;2021;0;0
https://adamlink.nl/geo/street/nigtevechtlaan/9097;Nigtevechtlaan;http://www.wikidata.org/entity/Q116372984;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000310;2021;2021;0;0
https://adamlink.nl/geo/street/nigtevechtpad/9098;Nigtevechtpad;http://www.wikidata.org/entity/Q116372986;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000312;2021;2021;0;0
https://adamlink.nl/geo/street/nigtevechtsepad/9099;Nigtevechtsepad;http://www.wikidata.org/entity/Q19356184;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000139;1890;1890;0;0
https://adamlink.nl/geo/street/nigtevechtstraat/9100;Nigtevechtstraat;http://www.wikidata.org/entity/Q116372985;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000311;2021;2021;0;0
https://adamlink.nl/geo/street/nijenburg/3216;Nijenburg;http://www.wikidata.org/entity/Q19356254;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003882;1960;1960;0;0
https://adamlink.nl/geo/street/nijenrodehof/9101;Nijenrodehof;http://www.wikidata.org/entity/Q116372982;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000309;2021;2021;0;0
https://adamlink.nl/geo/street/nijenrodelaan/9102;Nijenrodelaan;http://www.wikidata.org/entity/Q116372979;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000306;2020;2020;0;0
https://adamlink.nl/geo/street/nijverheidslaan/9103;Nijverheidslaan;http://www.wikidata.org/entity/Q19356508;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000143;1950;1950;0;0
https://adamlink.nl/geo/street/nilda-pintostraat/3217;"Nilda Pintostraat";http://www.wikidata.org/entity/Q19356783;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001099;1997;1997;0;0
https://adamlink.nl/geo/street/ninette-de-valoiskade/9377;"Ninette de Valoiskade";;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011952236;2022;2022;0;0
https://adamlink.nl/geo/street/nirwana/3218;Nirwana;http://www.wikidata.org/entity/Q19356828;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003682802;1903;1903;0;0
https://adamlink.nl/geo/street/nisserstraat/3219;Nisserstraat;Q116558541;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001481;1997;1997;0;0
https://adamlink.nl/geo/street/nobelweg/3220;Nobelweg;http://www.wikidata.org/entity/Q19371303;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003883;1939;1939;0;0
https://adamlink.nl/geo/street/nolensstraat/3221;Nolensstraat;http://www.wikidata.org/entity/Q19371366;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003884;1953;1953;0;0
https://adamlink.nl/geo/street/nonnenakker/9104;Nonnenakker;http://www.wikidata.org/entity/Q19371414;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000141;1980;1980;0;0
https://adamlink.nl/geo/street/nooit-dorstraat/9350;"Nooit Dorstraat";;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011952202;2022;2022;0;0
https://adamlink.nl/geo/street/nooitgedachtnoordduin/7727;Nooitgedacht/Noordduin;;;0;0;0;0
https://adamlink.nl/geo/street/blauweloods/7831;Nooitgedachtegang;;;1876;1876;0;0
https://adamlink.nl/geo/street/noordbevelandstraat/3222;Noord-Bevelandstraat;http://www.wikidata.org/entity/Q19371528;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003885;1931;1931;0;0
https://adamlink.nl/geo/street/noordbrabantstraat/3223;Noordbrabantstraat;http://www.wikidata.org/entity/Q19371532;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003886;1959;1959;0;0
https://adamlink.nl/geo/street/noordelijk-zaagmolenpad/5887;"Noordelijk Zaagmolenpad";;;0;0;1872;1872
https://adamlink.nl/geo/street/noordelijke-kanaaldijk/6149;"Noordelijke Kanaaldijk";;;1872;1872;1960;1975
https://adamlink.nl/geo/street/noordelijke-wandelweg/6315;"Noordelijke Wandelweg";;;0;0;0;0
https://adamlink.nl/geo/street/noorder-ijdijk/3226;"Noorder IJdijk";http://www.wikidata.org/entity/Q19372609;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005697;1983;1983;0;0
https://adamlink.nl/geo/street/noorder-valdeur/3229;"Noorder Valdeur";http://www.wikidata.org/entity/Q19372793;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001527;1993;1993;0;0
https://adamlink.nl/geo/street/noorderijpolder/5754;Noorder-IJpolder;;;0;0;0;0
https://adamlink.nl/geo/street/noorderakerweg/3230;Noorderakerweg;http://www.wikidata.org/entity/Q19372823;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003887;1880;1910;0;0
https://adamlink.nl/geo/street/noorderbreedte/3232;Noorderbreedte;http://www.wikidata.org/entity/Q19372932;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005367;1975;1975;0;0
https://adamlink.nl/geo/street/noorderdwarsstraat/3233;Noorderdwarsstraat;http://www.wikidata.org/entity/Q19373214;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003888;1662;1662;0;0
https://adamlink.nl/geo/street/noorderhaakspad/6562;Noorderhaakspad;Q116558825;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006057;0;0;0;0
https://adamlink.nl/geo/street/noorderkerkstraat/3236;Noorderkerkstraat;http://www.wikidata.org/entity/Q19373982;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003889;1625;1692;0;0
https://adamlink.nl/geo/street/noorderkroonstraat/3237;Noorderkroonstraat;http://www.wikidata.org/entity/Q19374268;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003890;1957;1957;0;0
https://adamlink.nl/geo/street/noordermarkt/3238;Noordermarkt;http://www.wikidata.org/entity/Q2915920;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003891;1616;1616;0;0
https://adamlink.nl/geo/street/noorderstraat/3240;Noorderstraat;http://www.wikidata.org/entity/Q19375000;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003892;1662;1662;0;0
https://adamlink.nl/geo/street/noorderweg-grote-ijpolder/5857;Noorderweg;;;1875;1875;1965;1975
https://adamlink.nl/geo/street/noordhollandschkanaaldijk/3243;Noordhollandschkanaaldijk;http://www.wikidata.org/entity/Q19376800;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003893;1933;1933;0;0
https://adamlink.nl/geo/street/noordhollandstraat/3244;Noordhollandstraat;http://www.wikidata.org/entity/Q19376810;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003894;1960;1960;0;0
https://adamlink.nl/geo/street/noordkaapstraat/3245;Noordkaapstraat;http://www.wikidata.org/entity/Q19377082;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005777;1983;1983;0;0
https://adamlink.nl/geo/street/noordkaperweg/3246;Noordkaperweg;http://www.wikidata.org/entity/Q19377254;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001146;1991;1991;0;0
https://adamlink.nl/geo/street/noordschegang/8000;Noordschegang;;;1876;1876;0;0
https://adamlink.nl/geo/street/noordse-bos/5978;"Noordse Bos";;;0;0;0;0
https://adamlink.nl/geo/street/noordwal/3248;Noordwal;http://www.wikidata.org/entity/Q19379565;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005711;1983;1983;0;0
https://adamlink.nl/geo/street/noordzeekanaalweg/3250;Noordzeekanaalweg;http://www.wikidata.org/entity/Q19380457;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001456;2002;2002;0;0
https://adamlink.nl/geo/street/noordzeeweg/3251;Noordzeeweg;http://www.wikidata.org/entity/Q13901726;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001739;1978;1978;0;0
https://adamlink.nl/geo/street/noordzijde/3252;Noordzijde;http://www.wikidata.org/entity/Q19380709;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003895;1948;1948;0;0
https://adamlink.nl/geo/street/nootdorpstraat/3255;Nootdorpstraat;http://www.wikidata.org/entity/Q19381364;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003896;1959;1959;0;0
https://adamlink.nl/geo/street/notarisappelstraat/5376;Notarisappelstraat;http://www.wikidata.org/entity/Q19382703;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300001992643;1971;1971;0;0
https://adamlink.nl/geo/street/notenboomsgang/8001;Notenboomsgang;;;1876;1876;1909;1943
https://adamlink.nl/geo/street/notenstraat/3256;Notenstraat;http://www.wikidata.org/entity/Q19382824;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003897;1951;1951;0;0
https://adamlink.nl/geo/street/notweg/8237;Notweg;;;1220;1876;1909;1943
https://adamlink.nl/geo/street/notweg/3257;Notweg;http://www.wikidata.org/entity/Q15885641;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003898;1958;1958;0;0
https://adamlink.nl/geo/street/nova-zemblastraat/3258;"Nova Zemblastraat";http://www.wikidata.org/entity/Q19383006;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003899;1913;1913;0;0
https://adamlink.nl/geo/street/nuldernauwpad/6563;Nuldernauwpad;;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951307;2017;2017;0;0
https://adamlink.nl/geo/street/nydia-ecuryhof/9290;"Nydia Ecuryhof";;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011952065;2019;2019;0;0
https://adamlink.nl/geo/street/nydia-ecurystraat/9289;"Nydia Ecurystraat";;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011952064;2019;2019;0;0
https://adamlink.nl/geo/street/obiplein/3259;Obiplein;http://www.wikidata.org/entity/Q19385022;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005419;1980;1980;0;0
https://adamlink.nl/geo/street/obistraat/3260;Obistraat;;;1923;1923;1980;1980
https://adamlink.nl/geo/street/oceanenweg/3261;Oceanenweg;http://www.wikidata.org/entity/Q19385588;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005447;1981;1981;0;0
https://adamlink.nl/geo/street/ochtenhof/3262;Ochtenhof;http://www.wikidata.org/entity/Q19385681;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005401;1975;1975;0;0
https://adamlink.nl/geo/street/ockershofje/7728;Ockershofje;;;1650;1650;1829;1854
https://adamlink.nl/geo/street/octaanweg/3263;Octaanweg;http://www.wikidata.org/entity/Q19385912;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004697;1959;1959;0;0
https://adamlink.nl/geo/street/oderweg/3264;Oderweg;http://www.wikidata.org/entity/Q19386380;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004698;1965;1965;0;0
https://adamlink.nl/geo/street/oermilla-tewariestraat/3265;"Oermilla Tewariestraat";http://www.wikidata.org/entity/Q19387231;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001100;1997;1997;0;0
https://adamlink.nl/geo/street/oetewaal/5976;Oetewaal;;;0;0;0;0
https://adamlink.nl/geo/street/oetewaler-polder/5881;"Oetewaler Polder";;;0;0;0;0
https://adamlink.nl/geo/street/oetewalerpad/3266;Oetewalerpad;http://www.wikidata.org/entity/Q19387740;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004699;1939;1939;0;0
https://adamlink.nl/geo/street/oetewalerstraat/3267;Oetewalerstraat;http://www.wikidata.org/entity/Q19387751;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004700;1884;1884;0;0
https://adamlink.nl/geo/street/oetgensachterpad/5755;Oetgensachterpad;;;0;0;1911;1911
https://adamlink.nl/geo/street/oetgensdwarspad/5974;Oetgensdwarspad;;;0;0;0;0
https://adamlink.nl/geo/street/oetgensdwarsstraat/3268;Oetgensdwarsstraat;http://www.wikidata.org/entity/Q19387770;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005423;1980;1980;0;0
https://adamlink.nl/geo/street/oetgensgang/9471;Oetgensgang;;;1700;1876;1876;1880
https://adamlink.nl/geo/street/oetgensmiddelpad/5975;Oetgensmiddelpad;;;0;0;0;0
https://adamlink.nl/geo/street/oetgenspad/9472;Oetgenspad;;;1500;1676;1876;1880
https://adamlink.nl/geo/street/oetgensstraat/3269;Oetgensstraat;http://www.wikidata.org/entity/Q19387782;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005422;1980;1980;0;0
https://adamlink.nl/geo/street/oeverpad/3271;Oeverpad;http://www.wikidata.org/entity/Q19387840;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004701;1965;1965;0;0
https://adamlink.nl/geo/street/oeverparklaan/9456;Oeverparklaan;;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300012500603;2022;2022;0;0
https://adamlink.nl/geo/street/oeverzeggestraat/3272;Oeverzeggestraat;http://www.wikidata.org/entity/Q19387887;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001008;2001;2001;0;0
https://adamlink.nl/geo/street/ogentrooststraat/3273;Ogentrooststraat;http://www.wikidata.org/entity/Q19388010;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004702;1927;1927;0;0
https://adamlink.nl/geo/street/ohmstraat/3274;Ohmstraat;http://www.wikidata.org/entity/Q19388026;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004703;1953;1953;0;0
https://adamlink.nl/geo/street/okeghemstraat/3275;Okeghemstraat;http://www.wikidata.org/entity/Q19388662;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004704;1903;1903;0;0
https://adamlink.nl/geo/street/oldambtstraat/3276;Oldambtstraat;http://www.wikidata.org/entity/Q19389103;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004705;1964;1964;0;0
https://adamlink.nl/geo/street/oldenaller/3277;Oldenaller;http://www.wikidata.org/entity/Q19389607;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004706;1962;1962;0;0
https://adamlink.nl/geo/street/oldengaarde/3278;Oldengaarde;http://www.wikidata.org/entity/Q19389740;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004707;1962;1962;0;0
https://adamlink.nl/geo/street/oleanderstraat/3279;Oleanderstraat;http://www.wikidata.org/entity/Q19390494;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004708;1919;1919;0;0
https://adamlink.nl/geo/street/olga-de-haasstraat/9368;"Olga de Haasstraat";;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011952227;2022;2022;0;0
https://adamlink.nl/geo/street/oliepalmstraat/3281;Oliepalmstraat;http://www.wikidata.org/entity/Q19391200;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000936;2002;2002;0;0
https://adamlink.nl/geo/street/olieslagerssteeg/3282;Olieslagerssteeg;http://www.wikidata.org/entity/Q2850158;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001854;1450;1625;0;0
https://adamlink.nl/geo/street/olifantspad/5880;Olifantspad;;;0;0;1881;1881
https://adamlink.nl/geo/street/olifantstandsteeg/5475;Olifantstandsteeg;;;1342;1874;0;0
https://adamlink.nl/geo/street/olifantswerf/3283;Olifantswerf;http://www.wikidata.org/entity/Q19391583;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005359;1975;1975;0;0
https://adamlink.nl/geo/street/olmenweg/3284;Olmenweg;http://www.wikidata.org/entity/Q19392865;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004709;1954;1954;0;0
https://adamlink.nl/geo/street/olof-palmeplein/3285;"Olof Palmeplein";Q13918284;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005866;1986;1986;0;0
https://adamlink.nl/geo/street/oltmansstraat/3286;Oltmansstraat;http://www.wikidata.org/entity/Q19393216;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004710;1953;1953;0;0
https://adamlink.nl/geo/street/olympiakade/3287;Olympiakade;http://www.wikidata.org/entity/Q19393241;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004711;1922;1922;0;0
https://adamlink.nl/geo/street/olympiaplein/3289;Olympiaplein;http://www.wikidata.org/entity/Q2358462;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004712;1922;1922;0;0
https://adamlink.nl/geo/street/olympiastraat/3290;Olympiastraat;http://www.wikidata.org/entity/Q19393258;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004713;1928;1928;0;0
https://adamlink.nl/geo/street/olympiaweg/3291;Olympiaweg;http://www.wikidata.org/entity/Q13918330;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004714;1922;1922;0;0
https://adamlink.nl/geo/street/olympisch-stadion/3292;"Olympisch Stadion";http://www.wikidata.org/entity/Q19393276;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001040;1998;1998;0;0
https://adamlink.nl/geo/street/olyslagers-gang/5425;"Olyslagers gang";;;1625;1876;0;0
https://adamlink.nl/geo/street/olyslagerssteegje/5646;Olyslagerssteegje;;;1592;1592;1732;1732
https://adamlink.nl/geo/street/ombilinstraat/3293;Ombilinstraat;http://www.wikidata.org/entity/Q19393299;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004715;1923;1923;0;0
https://adamlink.nl/geo/street/ommerenhof/3294;Ommerenhof;http://www.wikidata.org/entity/Q19393971;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005404;1975;1975;0;0
https://adamlink.nl/geo/street/omval/3295;Omval;http://www.wikidata.org/entity/Q19394342;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004716;1927;1927;0;0
https://adamlink.nl/geo/street/onbedachte-gang/6909;"Onbedachte gang";;;1625;1876;1876;1909
https://adamlink.nl/geo/street/onbekendegang/8003;Onbekendegang;;;1876;1876;0;0
https://adamlink.nl/geo/street/onbekendegang/8004;Onbekendegang;;;1612;1874;1976;1909
https://adamlink.nl/geo/street/onbekendegang/8005;Onbekendegang;;;1876;1876;0;0
https://adamlink.nl/geo/street/onbekendegracht/3296;Onbekendegracht;http://www.wikidata.org/entity/Q2456618;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004717;1662;1724;0;0
https://adamlink.nl/geo/street/onderlangs/3297;Onderlangs;http://www.wikidata.org/entity/Q19394419;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004718;1924;1924;0;0
https://adamlink.nl/geo/street/onkelboerensteeg/3298;Onkelboerensteeg;http://www.wikidata.org/entity/Q19394532;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004719;1593;1625;0;0
https://adamlink.nl/geo/street/onsenoort/3299;Onsenoort;http://www.wikidata.org/entity/Q19394573;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004720;1959;1959;0;0
https://adamlink.nl/geo/street/onstein/3300;Onstein;http://www.wikidata.org/entity/Q19394582;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004721;1961;1961;0;0
https://adamlink.nl/geo/street/onvolmaakte-scheepjesgang/8251;"Onvolmaakte Scheepjesgang";;;1612;1864;1864;1874
https://adamlink.nl/geo/street/onweersgang/8006;Onweersgang;;;1876;1876;0;0
https://adamlink.nl/geo/street/onze-lieve-vrouwesteeg/3301;"Onze Lieve Vrouwesteeg";http://www.wikidata.org/entity/Q19394654;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004692;1342;1625;0;0
https://adamlink.nl/geo/street/oogststraat/3302;Oogststraat;http://www.wikidata.org/entity/Q19394686;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004722;1924;1924;0;0
https://adamlink.nl/geo/street/ooievaarsweg/3303;Ooievaarsweg;http://www.wikidata.org/entity/Q19394774;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004723;1911;1911;0;0
https://adamlink.nl/geo/street/ookmeerweg/3304;Ookmeerweg;http://www.wikidata.org/entity/Q2320048;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004724;1957;1957;0;0
https://adamlink.nl/geo/street/oossaander-hoop/5359;"Oossaander Hoop";http://www.wikidata.org/entity/Q19394854;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951172;2013;2013;0;0
https://adamlink.nl/geo/street/oostakkerstraat/3305;Oostakkerstraat;http://www.wikidata.org/entity/Q19394880;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001496;1992;1992;0;0
https://adamlink.nl/geo/street/oosteinde/3306;Oosteinde;http://www.wikidata.org/entity/Q2036216;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004725;1866;1866;0;0
https://adamlink.nl/geo/street/oostelijke-handelskade/3310;"Oostelijke Handelskade";http://www.wikidata.org/entity/Q2552174;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004726;1883;1883;0;0
https://adamlink.nl/geo/street/oostenburger-achterstraat/7063;"Oostenburger Achterstraat";;;1692;1692;1975;1985
https://adamlink.nl/geo/street/oostenburgerdwarsstraat/3311;Oostenburgerdwarsstraat;http://www.wikidata.org/entity/Q19395258;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004727;1662;1724;0;0
https://adamlink.nl/geo/street/oostenburgergracht/3313;Oostenburgergracht;http://www.wikidata.org/entity/Q5364585;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004728;1661;1662;0;0
https://adamlink.nl/geo/street/oostenburgerkade/3314;Oostenburgerkade;http://www.wikidata.org/entity/Q19395264;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006021;1991;1991;0;0
https://adamlink.nl/geo/street/oostenburgermiddenstraat/3315;Oostenburgermiddenstraat;http://www.wikidata.org/entity/Q19395265;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002165;2005;2005;0;0
https://adamlink.nl/geo/street/oostenburgermiddenstraat/8184;Oostenburgermiddenstraat;;;1820;1841;1980;1984
https://adamlink.nl/geo/street/oostenburgerpark/3316;Oostenburgerpark;http://www.wikidata.org/entity/Q19395266;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001667;1989;1989;0;0
https://adamlink.nl/geo/street/oostenburgerstraat/6234;Oostenburgerstraat;;;0;0;0;0
https://adamlink.nl/geo/street/oostenburgervoorstraat/3318;Oostenburgervoorstraat;http://www.wikidata.org/entity/Q19395267;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004729;1662;1692;0;0
https://adamlink.nl/geo/street/ooster-kerkhof/5695;"Ooster Kerkhof";;;1662;1662;0;0
https://adamlink.nl/geo/street/ooster-ringdijk/3319;"Ooster Ringdijk";http://www.wikidata.org/entity/Q19395313;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004730;1629;1629;0;0
https://adamlink.nl/geo/street/oosterbeer/5882;Oosterbeer;;;0;0;0;0
https://adamlink.nl/geo/street/oosterdok/3320;Oosterdok;http://www.wikidata.org/entity/Q19395398;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005546;1996;1996;0;0
https://adamlink.nl/geo/street/oosterdokskade/3323;Oosterdokskade;http://www.wikidata.org/entity/Q19395399;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004731;1864;1886;0;0
https://adamlink.nl/geo/street/oosterdoksstraat/5360;Oosterdoksstraat;http://www.wikidata.org/entity/Q19395400;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002377;2006;2006;0;0
https://adamlink.nl/geo/street/oosterendstraat/3325;Oosterendstraat;http://www.wikidata.org/entity/Q19395444;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004732;1963;1963;0;0
https://adamlink.nl/geo/street/oosterhoofd/7065;Oosterhoofd;;;1860;1870;1880;1880
